step,timestamp_s,episode,motor1_cmd,motor2_cmd,motor3_cmd,motor4_cmd,motor5_cmd,motor6_cmd,motor7_cmd,motor8_cmd,motor9_cmd,motor1_read,motor2_read,motor3_read,motor4_read,motor5_read,motor6_read,motor7_read,motor8_read,motor9_read,base_pos_x,base_pos_y,base_pos_z,base_ori_x,base_ori_y,base_ori_z,base_ori_w,module1_pos_x,module1_pos_y,module1_pos_z,module1_ori_x,module1_ori_y,module1_ori_z,module1_ori_w,module2_pos_x,module2_pos_y,module2_pos_z,module2_ori_x,module2_ori_y,module2_ori_z,module2_ori_w,module3_pos_x,module3_pos_y,module3_pos_z,module3_ori_x,module3_ori_y,module3_ori_z,module3_ori_w,optitrack_sync_ok,optitrack_max_age_ms
2252,2306.949,0,-345,845,-96,1573,-4169,1529,1478,-83,-2911,-506,851,-99,493,-4165,1544,1363,-85,-2911,-1.127537012,-0.301359802,0.082130492,0.000687781,0.000162370,-0.000548825,0.999999642,-1.100100994,-0.305756003,0.268878430,0.000050373,0.124623336,0.006987825,0.992179513,-1.071557879,-0.327404976,0.476766497,0.034970008,0.090422980,0.000365867,0.995289326,-1.046102881,-0.362978160,0.689767122,0.072496533,0.054242775,-0.000325532,0.995892525,1,9.140
2253,2307.973,0,-681,1127,-42,1141,-3806,1598,1286,78,-2880,-603,1057,-71,493,-3859,1585,1290,8,-2909,-1.127568245,-0.301373273,0.082137287,0.000887916,0.000048650,-0.000491331,0.999999523,-1.106074929,-0.308712095,0.269325316,0.012008744,0.103031136,0.007346861,0.994578481,-1.084894300,-0.334724069,0.477598161,0.043180872,0.076727308,0.001146542,0.996116042,-1.063718438,-0.374252975,0.690153956,0.082408749,0.046290625,0.000666512,0.995522738,1,16.425
2254,2308.997,0,-910,1021,293,846,-3943,2030,1155,17,-2688,-912,1026,240,493,-3936,1876,1161,8,-2755,-1.127576947,-0.301350981,0.082138047,0.000981731,-0.000154734,-0.000707411,0.999999285,-1.115255713,-0.298997402,0.270550430,-0.031981118,0.059486318,0.003818245,0.997709394,-1.114027619,-0.309255540,0.481523067,0.012100710,0.030887565,0.002186134,0.999447286,-1.113378286,-0.329612285,0.697709024,0.029673023,0.000651017,0.001662628,0.999558151,1,7.028
2255,2310.021,0,-705,685,424,1110,-4375,2198,1272,-175,-2613,-798,716,378,493,-4277,2121,1193,-175,-2690,-1.127533913,-0.301263332,0.082138531,0.000599277,0.000156515,-0.000919148,0.999999404,-1.108299255,-0.290693015,0.270140916,-0.066798024,0.087785110,0.004967602,0.993884861,-1.101388454,-0.287016869,0.480732322,-0.014412759,0.027956178,0.002465060,0.999502182,-1.103033543,-0.293658257,0.697914064,-0.007038384,-0.006875074,0.002721849,0.999947906,1,8.893
2256,2311.045,0,-583,899,88,1267,-4100,1766,1341,-52,-2805,-676,859,86,493,-4177,1864,1239,-101,-2805,-1.127563953,-0.301342398,0.082114793,0.000482775,-0.000042442,-0.000706896,0.999999642,-1.105515122,-0.300508052,0.269892871,-0.024834273,0.102785297,0.007100824,0.994368136,-1.090626240,-0.312181324,0.479949743,0.014332421,0.052973974,0.001726047,0.998491526,-1.082367182,-0.332971692,0.695995986,0.030226396,0.016379425,0.001232720,0.999408126,1,5.184
2257,2312.069,0,-919,965,358,835,-4015,2113,1149,-14,-2651,-912,912,313,493,-4018,1929,1154,-67,-2718,-1.127587080,-0.301306665,0.082126245,0.000672120,-0.000149948,-0.000776092,0.999999523,-1.113925934,-0.294787109,0.270613402,-0.050056256,0.065227121,0.003971709,0.996606231,-1.111922145,-0.297170043,0.481592149,-0.004603676,0.027340747,0.002958019,0.999611199,-1.113901854,-0.308500797,0.698474944,0.007732359,-0.007435097,0.000452806,0.999942422,1,12.239
2258,2313.093,0,-1211,921,694,459,-4071,2545,983,-40,-2459,-1212,913,643,493,-4068,2365,989,-67,-2539,-1.127596378,-0.301273465,0.082134761,0.000617415,-0.000251762,-0.000729892,0.999999523,-1.123940587,-0.285034388,0.270443350,-0.094815366,0.017528083,0.000230535,0.995340586,-1.147276282,-0.268311352,0.478878170,-0.048268862,-0.047729351,0.001286956,0.997692585,-1.178611994,-0.254629493,0.693365514,-0.067137763,-0.071899287,0.002635247,0.995146334,1,11.224
2259,2314.117,0,-875,642,637,891,-4430,2472,1175,-199,-2492,-979,653,626,493,-4394,2442,1084,-199,-2539,-1.127540350,-0.301229894,0.082125098,0.000501719,0.000369509,-0.000693078,0.999999642,-1.113627672,-0.282196164,0.270103157,-0.106312282,0.063490793,0.003910728,0.992296040,-1.122238636,-0.261004627,0.479116589,-0.055359792,-0.020316914,0.005012884,0.998247147,-1.143716931,-0.243647411,0.694443941,-0.076247931,-0.050279252,0.005812697,0.995803416,1,18.625
2260,2315.141,0,-1211,726,889,459,-4321,2795,983,-151,-2348,-1186,683,843,493,-4326,2670,989,-182,-2443,-1.127568603,-0.301182181,0.082122117,0.000492436,0.000508390,-0.000661348,0.999999523,-1.120738268,-0.275971413,0.269666970,-0.134826273,0.033630528,0.001688925,0.990296900,-1.143861651,-0.243419513,0.475789040,-0.082704812,-0.061025802,0.006008841,0.994685769,-1.181898355,-0.212324694,0.687125623,-0.112679839,-0.089143567,0.006646036,0.989602268,1,9.345
2261,2316.165,0,-1302,482,1224,342,-4636,3227,930,-290,-2156,-1304,487,1168,492,-4621,2940,936,-294,-2282,-1.127597570,-0.301098078,0.082161285,-0.000020074,-0.000102647,-0.000553049,0.999999881,-1.123694658,-0.263808995,0.267799288,-0.185584620,0.024547113,0.003563824,0.982315183,-1.156412840,-0.208893582,0.466868520,-0.137460321,-0.099747904,0.011785991,0.985401571,-1.211029768,-0.151719511,0.668600738,-0.186762676,-0.132890388,0.011119087,0.973311961,1,8.061
2262,2317.189,0,-978,493,889,759,-4621,2795,1116,-284,-2348,-1079,488,902,492,-4628,2951,1014,-294,-2348,-1.127532721,-0.301133335,0.082157105,-0.000114067,0.000648105,-0.000365590,0.999999762,-1.115375757,-0.271625161,0.269040614,-0.155124649,0.055456035,0.002918629,0.986332893,-1.136783242,-0.228913456,0.472651482,-0.108937159,-0.072780140,0.011688760,0.991311908,-1.181317449,-0.182308182,0.679478228,-0.159809738,-0.106704406,0.010211969,0.981310725,1,7.416
2263,2318.213,0,-642,314,732,1191,-4852,2594,1308,-387,-2437,-759,327,723,492,-4848,2599,1181,-392,-2438,-1.127535105,-0.301189512,0.082132280,0.000111855,0.000338717,-0.000587287,0.999999762,-1.103551507,-0.275431931,0.268196553,-0.135271609,0.104714721,0.005129260,0.985246241,-1.098927140,-0.239689171,0.474792004,-0.093531840,-0.003373355,0.008545137,0.995573878,-1.116923928,-0.203520387,0.687830150,-0.125477657,-0.050885465,0.011977413,0.990718305,1,14.518
2264,2319.236,0,-680,650,434,1142,-4420,2211,1286,-194,-2608,-752,594,425,492,-4512,2265,1183,-258,-2607,-1.127548337,-0.301268995,0.082134828,0.000326987,-0.000166361,-0.000595223,0.999999762,-1.105003953,-0.286643445,0.269588679,-0.087140307,0.101224482,0.005953809,0.991022050,-1.096011996,-0.270468265,0.479047418,-0.050810155,0.022087328,0.003556479,0.998457789,-1.102164030,-0.256466895,0.695746005,-0.065756150,-0.021060862,0.006764264,0.997590542,1,4.841
2265,2320.260,0,-1016,917,503,710,-4076,2299,1094,-42,-2568,-1008,863,469,491,-4094,2265,1100,-106,-2603,-1.127592564,-0.301243722,0.082108669,0.000506171,0.000263017,-0.000377026,0.999999762,-1.116953850,-0.288816124,0.270661354,-0.076434620,0.052212253,0.003579176,0.995700240,-1.127564311,-0.277998149,0.480402559,-0.037763041,-0.021464918,0.002557430,0.999052942,-1.150622725,-0.269709349,0.696238339,-0.052826352,-0.057268232,0.002699381,0.996956587,1,12.168
2266,2321.284,0,-1175,1253,326,505,-3644,2072,1003,150,-2669,-1176,1178,313,492,-3784,2081,1008,80,-2668,-1.127638698,-0.301361501,0.082115695,0.000992421,-0.000373235,-0.000522525,0.999999285,-1.125725269,-0.297357500,0.270890266,-0.038586430,0.011860798,-0.000408399,0.999184787,-1.148523569,-0.300024092,0.479874283,-0.012767562,-0.043529805,-0.002599497,0.998967171,-1.175843239,-0.304022491,0.695617318,-0.023181206,-0.059652973,-0.000519302,0.997949898,1,2.572
2267,2322.308,0,-1265,1007,662,390,-3961,2504,952,9,-2477,-1267,1013,612,492,-3861,2331,958,11,-2551,-1.127613544,-0.301250458,0.082145579,0.000509118,-0.000437774,-0.000716505,0.999999523,-1.127332568,-0.286909550,0.270559996,-0.084821373,0.003663300,-0.002278894,0.996386886,-1.154951572,-0.270596534,0.478376389,-0.057118330,-0.054656476,-0.000500617,0.996870100,-1.186627746,-0.252965033,0.692429125,-0.078438923,-0.069190189,0.000202711,0.994514942,1,10.226
2268,2323.332,0,-1447,853,998,156,-4159,2936,848,-79,-2285,-1448,859,950,492,-4158,2767,854,-78,-2386,-1.127631545,-0.301152498,0.082147062,0.000166204,-0.000444434,-0.000738954,0.999999642,-1.131419778,-0.274702370,0.269255310,-0.136967927,-0.018386016,-0.003543445,0.990398526,-1.175947309,-0.239342198,0.471293449,-0.094409414,-0.114147246,0.005250880,0.988953829,-1.233289003,-0.200442001,0.676764727,-0.138412833,-0.127114430,0.002474471,0.982180119,1,17.878
2269,2324.356,0,-1111,585,930,588,-4503,2848,1040,-231,-2325,-1215,596,922,492,-4477,2828,959,-232,-2386,-1.127568364,-0.301155865,0.082116701,0.000201309,0.000104531,-0.000498284,0.999999881,-1.121118903,-0.272256404,0.269069552,-0.147445679,0.027752055,-0.000072876,0.988680720,-1.150139451,-0.232274503,0.472841620,-0.102183111,-0.084767148,0.008056724,0.991114616,-1.197593927,-0.189874351,0.680099607,-0.147759929,-0.109364510,0.006885777,0.982933939,1,16.610
2270,2325.380,0,-958,768,594,785,-4268,2416,1127,-127,-2516,-1050,737,593,492,-4277,2508,1033,-169,-2517,-1.127605915,-0.301257908,0.082123891,0.000148983,-0.000227433,-0.000632795,0.999999762,-1.117186546,-0.283106953,0.270328939,-0.103128664,0.047139503,0.002705010,0.993546665,-1.135488510,-0.261705309,0.478264391,-0.060591076,-0.055263028,0.004538156,0.996621370,-1.171102881,-0.239596665,0.691211164,-0.092907146,-0.083154045,0.004522549,0.992186069,1,15.606
2271,2326.404,0,-622,464,562,1217,-4659,2375,1319,-300,-2535,-747,487,551,492,-4603,2382,1191,-303,-2535,-1.127560616,-0.301236629,0.082104199,0.000600374,0.000230661,-0.000721898,0.999999523,-1.104493856,-0.281986773,0.269113570,-0.105538860,0.103701591,0.004829885,0.988981485,-1.097859383,-0.258735836,0.477772623,-0.064738266,0.009709159,0.004593926,0.997844458,-1.108936787,-0.237505734,0.693538070,-0.085543275,-0.031827152,0.007510451,0.995797753,1,5.508
2272,2327.428,0,-286,180,510,1649,-5024,2308,1511,-463,-2564,-425,196,498,491,-5008,2315,1356,-471,-2564,-1.127540231,-0.301239073,0.082133859,0.000461500,0.000272105,-0.000593634,0.999999762,-1.092912078,-0.281693339,0.267034262,-0.107317753,0.153765365,0.007010254,0.982237279,-1.062735558,-0.257859379,0.473625720,-0.068469539,0.064648576,0.003863389,0.995548964,-1.052754402,-0.238810971,0.689709306,-0.073684104,0.009770253,0.010801321,0.997175336,1,6.058
2273,2328.452,0,37,-156,523,2064,-5456,2325,1696,-655,-2557,-121,-126,499,492,-5372,2317,1511,-666,-2564,-1.127537727,-0.301244140,0.082120962,0.000524231,0.000248077,-0.000705222,0.999999642,-1.081902146,-0.279718548,0.264037073,-0.115271814,0.204440519,0.009645188,0.972020268,-1.030775547,-0.251784295,0.465682894,-0.077744097,0.117233112,0.006064944,0.990038157,-1.002370119,-0.230314240,0.680023253,-0.073906489,0.042683836,0.013504843,0.996259809,1,12.085
2274,2329.476,0,-229,180,453,1722,-5024,2235,1544,-463,-2597,-231,122,441,492,-5238,2239,1509,-535,-2597,-1.127539754,-0.301242501,0.082103930,0.000454008,0.000331222,-0.000534648,0.999999762,-1.085000634,-0.281213462,0.265193164,-0.108636640,0.193719000,0.009600203,0.974976361,-1.035643578,-0.255529553,0.467670530,-0.073630899,0.118882231,0.005524923,0.990159094,-1.006790638,-0.236560851,0.682266653,-0.066365510,0.043207865,0.011689010,0.996790946,1,10.989
2275,2330.500,0,107,-105,402,2154,-5391,2170,1736,-626,-2626,-50,-60,389,492,-5254,2177,1555,-638,-2627,-1.127526283,-0.301267177,0.082113892,0.000561237,0.000377522,-0.000596258,0.999999642,-1.079620600,-0.282991081,0.263658524,-0.101061314,0.216227546,0.010625464,0.971040368,-1.020960689,-0.260360688,0.464260161,-0.067649543,0.143039137,0.006897994,0.987378299,-0.982918084,-0.245498583,0.677563548,-0.053986717,0.063305587,0.010900359,0.996473253,1,18.406
2276,2331.524,0,420,-82,66,2555,-5360,1738,1914,-612,-2818,264,-94,64,492,-5361,1834,1727,-636,-2819,-1.127535820,-0.301310658,0.082104757,0.000984111,0.000510887,-0.000675096,0.999999166,-1.070071101,-0.292863339,0.261168420,-0.057427641,0.263471246,0.016573004,0.962813735,-0.988599598,-0.287980855,0.455456883,-0.029073374,0.208174422,0.006561027,0.977637529,-0.925005198,-0.296981633,0.662309587,0.014702837,0.118090466,0.001442459,0.992893040,1,9.308
2277,2332.548,0,756,-119,-233,2987,-5408,1354,2106,-633,-2989,569,-114,-239,493,-5402,1392,1902,-644,-2990,-1.127507210,-0.301390380,0.082120597,0.001073954,0.000585404,-0.000635108,0.999999046,-1.061055183,-0.301879019,0.257622719,-0.017283436,0.298218042,0.014682611,0.954228342,-0.958496869,-0.314270020,0.441020042,0.013620566,0.271492749,0.005242408,0.962329865,-0.870150030,-0.349849910,0.635808468,0.088480078,0.176010728,-0.013493733,0.980310857,1,7.632
2278,2333.572,0,562,217,-375,2739,-4976,1170,1996,-442,-3070,542,176,-380,493,-5068,1181,1905,-516,-3070,-1.127545953,-0.301305026,0.081993192,0.001360546,-0.002088684,-0.001242738,0.999996185,-1.062235475,-0.305903226,0.258059204,0.001706254,0.295752794,0.013423997,0.955168724,-0.958153486,-0.326236755,0.440282077,0.033068970,0.282131493,0.008100500,0.958771467,-0.864728630,-0.370991260,0.630497277,0.113354698,0.189420164,-0.017005315,0.975182891,1,14.784
2279,2334.596,0,427,553,-576,2565,-4544,912,1919,-250,-3185,420,485,-578,494,-4606,921,1892,-320,-3185,-1.127544999,-0.301345676,0.082024179,0.001459978,-0.002382796,-0.001370827,0.999995232,-1.068433642,-0.314706504,0.259803385,0.040466744,0.270206571,0.013798825,0.961852610,-0.970071614,-0.350837648,0.443006814,0.069750905,0.280309081,0.008667488,0.957333088,-0.876111984,-0.413971364,0.627686322,0.163576841,0.199047118,-0.021213153,0.966008723,1,14.105
2280,2335.620,0,91,586,-273,2134,-4502,1301,1727,-231,-3012,99,534,-299,494,-4507,1200,1725,-306,-3064,-1.127511501,-0.301354468,0.082111068,0.000823008,0.000599800,-0.000403079,0.999999404,-1.078771830,-0.307256669,0.263654828,0.010556677,0.228815407,0.012609506,0.973330975,-0.997458577,-0.334014386,0.457033545,0.049940869,0.240186185,0.006421619,0.969420075,-0.917085707,-0.387007684,0.651411414,0.136213452,0.167678699,-0.016178064,0.976252079,1,11.796
2281,2336.644,0,-180,521,63,1785,-4585,1733,1572,-268,-2820,-183,525,14,494,-4584,1618,1572,-306,-2892,-1.127529144,-0.301355094,0.082147419,0.000754336,0.000429982,-0.000537948,0.999999523,-1.086710095,-0.298506796,0.266333103,-0.029701358,0.187613338,0.008824459,0.981754124,-1.025250316,-0.309659928,0.468151838,0.014664559,0.180352986,-0.002518228,0.983489394,-0.968010187,-0.342249066,0.675039053,0.074663728,0.112912849,-0.005858548,0.990778327,1,4.339
2282,2337.667,0,-516,619,301,1353,-4459,2039,1380,-212,-2684,-510,570,264,493,-4464,1952,1382,-287,-2759,-1.127528191,-0.301299065,0.082110800,0.000778235,0.000699607,-0.000520553,0.999999404,-1.096974611,-0.291596502,0.268523574,-0.062159553,0.140184492,0.007195242,0.988146186,-1.060908079,-0.289014697,0.476638287,-0.020085029,0.106899753,-0.000466624,0.994066834,-1.033093214,-0.300502270,0.691561341,0.013003517,0.047760352,0.000934649,0.998773754,1,7.314
2283,2338.691,0,-796,564,636,992,-4530,2471,1219,-243,-2492,-797,568,584,493,-4527,2295,1223,-287,-2578,-1.127539158,-0.301257879,0.082127184,0.000652929,0.000560713,-0.000453116,0.999999523,-1.106075168,-0.282187939,0.269252568,-0.103814885,0.095612481,0.005092409,0.989977241,-1.094688177,-0.261676222,0.478601813,-0.055381570,0.036866549,0.002790374,0.997780502,-1.095885515,-0.249147460,0.695484519,-0.054766022,-0.014370553,0.006767788,0.998372912,1,26.910
2284,2339.715,0,-1098,900,602,604,-4098,2427,1047,-52,-2511,-1096,832,589,493,-4193,2371,1053,-115,-2577,-1.127597570,-0.301271379,0.082136400,0.000428255,0.000064011,-0.000575891,0.999999762,-1.119053483,-0.285239697,0.270551294,-0.092893340,0.041411847,0.002739189,0.994810700,-1.134003997,-0.270121366,0.480004251,-0.041670494,-0.030900877,0.003170225,0.998648465,-1.160201192,-0.260465562,0.695375502,-0.054885294,-0.063508213,0.004689489,0.996459901,1,8.784
2285,2340.739,0,-1434,1218,620,173,-3690,2450,855,130,-2501,-1428,1163,590,492,-3805,2371,862,65,-2570,-1.127646804,-0.301335156,0.082120344,0.001023644,-0.000376822,-0.000594732,0.999999285,-1.133321524,-0.289402485,0.270618379,-0.074866556,-0.024638908,-0.002820086,0.996885121,-1.172448516,-0.277401507,0.476605117,-0.045190573,-0.085532323,-0.002518567,0.995306790,-1.215950608,-0.263860524,0.688797951,-0.065253131,-0.093731306,-0.002562603,0.993453503,1,7.966
2286,2341.763,0,-1194,882,716,481,-4122,2574,992,-62,-2446,-1270,905,677,492,-3955,2472,931,-59,-2521,-1.127594948,-0.301238179,0.082126565,0.000506654,-0.000299463,-0.000826155,0.999999523,-1.125650406,-0.283384621,0.270452261,-0.100984149,0.008548021,-0.001457451,0.994850218,-1.154487133,-0.261146098,0.477273434,-0.068746440,-0.065442063,0.000665345,0.995485306,-1.190668821,-0.235882580,0.689731479,-0.098287947,-0.078328401,0.000726161,0.992070377,1,15.080
2287,2342.787,0,-1027,1051,380,696,-3905,2142,1087,35,-2638,-1105,1014,378,492,-3974,2238,1010,-10,-2639,-1.127606034,-0.301322341,0.082119070,0.000500895,-0.000254621,-0.000643323,0.999999642,-1.121536255,-0.293193668,0.270750135,-0.056911007,0.028217047,0.000345568,0.997980416,-1.141664267,-0.289506286,0.480169624,-0.023140322,-0.045845725,-0.000303941,0.998680413,-1.170280218,-0.286378175,0.695538819,-0.042168859,-0.060177989,0.001130356,0.997295916,1,4.769
2288,2343.811,0,-1363,1381,386,264,-3479,2148,896,223,-2635,-1355,1308,369,492,-3631,2147,902,151,-2639,-1.127682805,-0.301383615,0.082115501,0.000981788,-0.000097228,-0.000620862,0.999999404,-1.132730484,-0.297312051,0.270740837,-0.036895949,-0.020379685,-0.003112636,0.999106467,-1.167547584,-0.298489660,0.477855802,-0.021017095,-0.067343898,-0.004235748,0.997499526,-1.202453017,-0.296820015,0.692351341,-0.043176316,-0.074680746,-0.003984018,0.996264398,1,12.468
2289,2344.835,0,-1050,1404,50,667,-3451,1717,1075,236,-2827,-1151,1363,48,492,-3553,1812,1010,167,-2828,-1.127663255,-0.301398784,0.082105510,0.000707266,0.000036093,-0.000464045,0.999999642,-1.126600981,-0.306974947,0.270752370,0.004234452,0.009644738,0.000221076,0.999944568,-1.146791816,-0.324908316,0.479337335,0.012221792,-0.020903159,-0.000874288,0.999706447,-1.163573027,-0.342774004,0.695253193,0.012815090,-0.029993000,-0.000925233,0.999467552,1,10.396
2290,2345.859,0,-951,1641,-286,794,-3146,1285,1131,372,-3019,-1022,1586,-289,492,-3277,1352,1066,300,-3019,-1.127661824,-0.301451087,0.082114778,0.000924429,0.000081795,-0.000339513,0.999999523,-1.124641299,-0.319664389,0.269347310,0.061083648,0.021141086,0.001535939,0.997907639,-1.132300854,-0.358703434,0.476048827,0.054027665,0.030917548,0.002461602,0.998057663,-1.124969602,-0.400741398,0.688848734,0.076389872,0.031816233,0.008758138,0.996531785,1,11.177
2291,2346.883,0,-615,1354,-335,1226,-3515,1222,1323,208,-3047,-726,1351,-339,492,-3479,1234,1221,215,-3047,-1.127591491,-0.301387578,0.082140595,0.000637128,-0.000284455,-0.000477561,0.999999642,-1.112829208,-0.318711907,0.269037694,0.057696939,0.072805293,0.003571911,0.995669484,-1.099718690,-0.359109849,0.475649953,0.064463697,0.077662066,0.005007706,0.994880915,-1.073945761,-0.408245742,0.685408235,0.104337037,0.067951061,0.004046693,0.992209673,1,18.103
2292,2347.907,0,-397,1018,-217,1507,-3947,1373,1448,16,-2980,-513,1048,-243,494,-3886,1351,1338,24,-3017,-1.127519488,-0.301356673,0.082107589,0.000944692,0.000486588,-0.000482256,0.999999404,-1.103409886,-0.312931746,0.268883437,0.034230072,0.118759282,0.008142005,0.992299497,-1.075923681,-0.349129021,0.474725395,0.066940293,0.096922360,-0.000685301,0.993038118,-1.044202328,-0.402707309,0.682903409,0.116447948,0.074837089,-0.001329330,0.990372419,1,8.711
2293,2348.931,0,-732,1132,4,1075,-3800,1658,1256,81,-2853,-725,1082,-34,494,-3826,1603,1260,54,-2911,-1.127576709,-0.301365077,0.082129940,0.001059590,-0.000071627,-0.000801513,0.999999166,-1.109970689,-0.307665110,0.269851446,0.008543939,0.086262710,0.006310757,0.996215880,-1.094367623,-0.334267944,0.478679687,0.048531316,0.067451447,0.000446273,0.996541440,-1.074596405,-0.377040863,0.690809846,0.092143208,0.046885345,0.000104058,0.994641304,1,11.647
2294,2349.955,0,-538,1274,-332,1324,-3617,1226,1367,162,-3045,-621,1230,-329,493,-3668,1327,1292,109,-3044,-1.127586365,-0.301434696,0.082111947,0.000877008,-0.000171895,-0.000542321,0.999999523,-1.107970834,-0.317253023,0.268972158,0.052239224,0.097910799,0.007284370,0.993796587,-1.087512970,-0.358125389,0.475024104,0.075039655,0.088744648,0.003627835,0.993217170,-1.060760379,-0.412970454,0.683189452,0.120081142,0.063141532,0.000290662,0.990754128,1,6.913
2295,2350.979,0,-202,1001,-395,1756,-3968,1145,1559,6,-3081,-332,1012,-400,494,-3932,1153,1430,11,-3081,-1.127512336,-0.301403701,0.082135506,0.000868420,0.000016898,-0.000585838,0.999999523,-1.097000837,-0.316807270,0.267319798,0.050762042,0.142146230,0.009028537,0.988502026,-1.057581425,-0.361640185,0.470029712,0.090255946,0.126550406,-0.001792719,0.987843990,-1.015869617,-0.426825762,0.672582686,0.147997811,0.095315643,-0.003241804,0.984378517,1,13.757
